0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.2706714,18.9268787,13.2404551,9.96576854,7.65404525,6.57803633,5.1523862,4.66981481,4.30447254,3.98475966,44.7772778,25.0841411,16.1185132,10.8335679,8.15993379,6.15317195,4.98003093,4.50236096,3.95362352,3.92853639,54.5579684,29.7858476,17.687021,11.5926572,8.56232842,6.41152288,4.98087189,4.45133256,3.91164901,3.86526608,55.3258547,30.065213,17.5872299,11.7971594,8.27886773,6.30137227,5.17206934,4.48452444,3.99405613,4.02989174,45.4974804,26.3576026,16.8909587,11.176436,8.45222514,6.40045639,5.31895701,4.58009677,3.88381147,4.13928997,27.771277,19.7894789,14.218686,10.4484012,7.98936462,6.29062569,5.34879753,4.97245712,4.20867515,4.01717181
671.323241,541.819869,400.998006,309.853694,244.007315,210.99943,167.85302,152.331591,141.937274,131.404707,1107.03226,685.103523,469.319301,328.984887,255.763547,195.784866,163.322289,148.408166,130.150315,129.553192,1344.59552,808.781563,507.77322,350.472673,267.622805,202.899831,159.659225,145.478561,127.83381,127.261772,1399.43529,821.399603,513.00317,357.949027,257.725525,201.483542,166.835834,145.329729,132.486074,131.65067,1217.43886,755.521501,506.915747,344.253171,267.507055,205.825066,170.602696,149.384242,127.49892,136.254736,863.302512,611.683254,450.119059,334.100339,256.446612,205.988117,175.495551,162.453532,138.576239,131.810402
605.301801,537.444462,429.256742,357.090147,296.248241,262.405195,213.257881,193.78266,190.335941,182.073652,831.824427,576.679837,434.820297,346.023872,287.365673,230.147587,206.579759,191.530812,175.223414,184.448841,950.203748,643.413867,441.900512,345.535321,289.282083,234.011471,196.697512,188.901243,166.506872,175.389958,956.534723,631.3393,446.338454,338.366775,268.534587,229.673054,203.984139,176.959467,177.025024,173.888581,852.565725,588.085002,441.777352,333.966395,275.064121,233.59474,202.731712,182.407383,167.059749,179.580307,674.068397,513.157196,414.893232,336.30325,273.4038,237.450359,210.281392,200.13157,177.892917,172.584387
716.656483,640.815427,517.649039,436.487788,364.090665,326.894011,266.433563,243.273731,238.842314,227.224558,1005.88151,703.332289,536.799189,429.195882,359.903702,293.320395,261.692308,245.395533,227.777302,233.393308,1196.27681,804.072267,553.78375,438.027349,368.280794,299.080028,256.689344,243.899688,215.53356,223.982027,1239.33818,812.737426,574.12275,436.533876,349.974002,298.516387,265.471221,231.977587,228.27053,225.46066,1142.6755,773.345314,577.813686,439.806754,360.222223,310.206328,267.164188,239.320255,219.851676,233.475283,909.075764,683.110314,551.877307,443.873966,361.474573,314.659509,274.842744,259.56129,232.395568,224.614121
1047.33552,931.662011,753.938501,635.596326,530.245589,480.704081,483.25584,356.477059,350.520313,333.632873,1774.65566,1064.33645,938.911074,634.488896,532.746823,433.023942,386.50863,360.934707,334.526823,342.250261,1955.06777,1262.28725,850.937808,783.052338,552.92217,445.437759,380.222706,359.792507,319.451399,330.733202,2106.27218,1316.7152,899.380501,674.171169,533.434583,450.285489,396.625835,345.439854,338.682235,336.887026,2331.66015,1274.98184,923.989226,685.28432,555.101656,470.11719,403.90132,359.846675,327.343764,349.340926,1561.11085,1126.8623,882.338247,697.521856,558.991675,587.47235,418.881305,392.152739,349.967471,336.970558
2017.85291,1783.18954,1524.3697,845.983618,842.482111,770.380949,489.591618,446.778526,595.263696,399.174252,2756.63661,1667.88233,1512.35657,877.997353,713.724701,564.663149,492.818244,451.445957,410.008846,406.244149,4341.98967,2356.66324,1287.02545,998.641902,744.867517,1095.00488,849.346801,444.974754,395.768335,396.401984,3850.65728,2276.07515,1339.03154,1348.53258,724.894667,647.059791,500.536822,439.24603,407.586223,411.077025,3343.07824,1976.3053,1869.16491,1014.44507,746.615611,613.371597,723.152512,642.509318,398.661993,422.371998,2470.11343,1643.94543,1221.2766,992.17258,736.565094,611.323318,521.08883,484.393115,488.029384,689.61536
1978.53218,1523.77797,1081.87683,822.74131,635.174952,550.436803,430.095243,388.481777,361.28147,334.680929,3710.03557,2028.84745,1322.95543,892.615783,675.828459,536.44989,418.018666,395.014676,336.354204,336.828311,4779.28121,2505.49613,1509.05596,991.291402,719.558918,545.010293,424.126517,381.519454,331.535868,324.752523,5090.73533,2635.25667,1521.19567,1008.59526,700.305267,540.267032,438.359185,382.126554,345.460875,341.985478,4329.42749,2366.48557,1483.39958,958.893454,721.067341,552.112722,458.212528,400.907732,330.609338,351.234447,2694.47493,1810.36679,1254.15422,915.978637,699.326618,545.929198,455.861928,421.574813,356.832612,339.912608
2647.58027,1932.05278,1326.43919,1002.35862,762.7085,662.787025,525.636092,463.541768,425.347665,394.867746,4874.13594,2571.45575,1613.78203,1076.85255,810.776471,624.108003,495.53583,445.798397,424.390945,397.034534,5972.8034,3084.27513,1780.40401,1162.67699,871.157582,643.29381,503.776058,441.282831,389.439454,390.128153,6019.01011,3109.14545,1742.76464,1183.07033,815.857526,621.293457,515.164513,452.804561,393.421348,397.857326,4883.06702,2630.2818,1655.40031,1100.39135,825.31204,645.369588,533.604061,453.713285,401.280673,405.939736,2775.63888,1926.90617,1373.03415,1004.89509,787.614484,615.219979,521.853719,493.299251,408.528244,416.808986
2792.3037,1954.6019,1304.39449,973.500289,737.403142,626.261718,481.433148,433.770544,392.916571,365.818589,4782.21349,2495.53985,1545.79832,1026.19943,767.48207,579.097335,455.985618,426.50436,367.488284,360.2851,5526.65041,2807.39009,1664.83979,1074.42708,785.053776,593.157844,467.084683,406.046123,354.922836,361.966648,5319.97671,2750.56001,1575.2584,1051.28745,743.346357,563.568881,493.460897,417.958029,363.560617,363.545539,4060.93754,2272.79893,1478.93847,974.485556,739.482114,574.745942,495.558523,413.270259,354.278223,367.098548,2230.16898,1613.29602,1183.52056,891.364527,693.596255,550.372549,463.115425,439.810862,367.380341,357.702483
3154.64253,2116.74835,1402.20442,1009.61842,779.557098,656.723444,498.965077,445.467683,401.174189,374.184499,4966.57755,2563.13563,1610.59953,1055.17979,803.0555,590.588788,465.353492,422.325308,374.780319,369.833771,5461.58191,2799.34915,1647.51219,1066.35026,785.096426,612.737743,470.597521,413.256469,361.650777,361.133336,5059.20784,2645.37119,1571.59596,1040.23054,737.308625,570.11186,485.241269,412.561646,364.837522,380.315397,3711.51829,2122.08027,1400.0972,971.761435,733.991838,573.212685,495.037003,410.079444,361.049481,369.878704,2056.83441,1515.25523,1150.64777,868.880171,681.482005,548.831351,469.605944,441.60342,371.171718,362.937388
2882.78033,1918.37761,1248.12046,900.370865,684.956898,571.703005,439.239827,394.967116,355.287806,329.615888,4215.84554,2225.93226,1388.40484,927.94158,689.251831,517.807196,408.890963,373.829356,334.031521,327.64453,4491.65117,2362.19834,1412.55534,929.721193,686.538671,531.878868,410.622011,363.926636,318.977974,318.812148,4060.80901,2197.56399,1311.52622,893.336646,641.262085,495.288506,419.696362,361.334961,322.011619,323.303462,2988.53446,1770.36752,1187.52189,827.554415,636.607451,504.466847,423.528231,360.247745,317.77711,325.396483,1701.98593,1286.56227,984.306283,750.672958,595.730649,475.552482,410.121628,401.091686,334.271406,320.099259
1933.33206,1359.81529,906.002301,662.510756,499.580362,421.001963,325.805469,292.858638,264.879864,244.62296,3127.4053,1687.21315,1057.6117,698.5722,517.441371,388.020244,306.365387,278.324418,244.478378,241.499248,3562.7672,1888.29036,1110.25448,720.392737,527.79835,398.83387,307.804977,271.856935,238.675317,235.644887,3408.51979,1820.41642,1056.45983,706.942046,496.299798,378.565157,313.276687,271.827897,240.084577,240.975077,2635.74412,1512.90996,972.535677,654.737451,494.455429,382.715517,319.746532,273.096534,234.640407,244.491054,1515.2164,1095.59606,799.018577,594.73915,462.675899,364.96914,310.862653,292.668384,246.329788,238.320125
1230.38848,878.105,590.565852,434.172447,328.616489,277.219651,215.061119,193.399405,175.467671,162.148881,1982.06858,1084.81451,686.447123,456.847953,339.741203,254.709294,202.546572,183.805409,161.117309,159.830523,2262.96733,1217.15316,721.360177,471.302825,346.788276,262.037001,202.309656,179.498312,157.787241,155.90942,2175.74295,1176.49097,688.834021,463.468088,326.302565,249.65785,206.610965,179.300142,159.167668,159.545349,1696.05053,984.838713,637.706852,430.312831,326.018069,252.214664,210.549888,180.723923,155.004568,162.229148,991.227479,719.455755,526.431355,391.943311,305.679117,241.631439,206.320528,194.116702,163.426887,157.898656
687.184766,519.832595,364.102554,272.802451,210.864406,177.61631,139.558096,125.450435,114.528853,105.745521,976.673397,593.387899,402.998879,282.177411,214.22969,160.1607,131.550471,119.320486,102.458723,103.736655,1067.69818,656.58242,419.942862,289.520792,218.830063,166.289564,128.02343,115.745375,102.626056,101.251838,1021.82447,632.09649,405.674232,286.13686,206.508754,160.979768,133.517287,115.931447,104.810071,103.847656,820.006063,548.098473,386.107437,270.751397,210.332363,163.607414,134.841034,118.994077,101.188511,106.903788,541.29645,424.658913,329.570734,255.112331,199.268941,159.373197,137.907167,129.274849,108.3652,104.150446
53.8795485,39.951895,27.6118765,20.6295148,15.7328196,13.3867749,10.4535634,9.44563892,8.6398706,7.99948814,92.2323928,51.5166001,32.9512925,22.1003751,16.5371227,12.4071769,9.97622978,9.01204231,7.89678309,7.85908861,109.240027,59.5808639,35.4234206,23.192459,17.0882895,12.8332616,9.93047131,8.8600329,7.78110031,7.68902744,108.103529,58.8074381,34.4529002,23.1512082,16.2658766,12.400208,10.2085321,8.8595701,7.88699804,7.94426343,86.4913795,50.183271,32.3418103,21.5913978,16.3593486,12.4850316,10.4171165,8.9717174,7.6338208,8.10382657,51.1975541,36.8665228,26.7428158,19.8138734,15.3313085,12.1115728,10.3392996,9.68005274,8.17350127,7.84930785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.4477933,14.5390288,10.1584623,7.64255859,5.86763699,5.04264293,3.94984016,3.57989575,3.29940312,3.05520017,34.5420015,19.2996907,12.381234,8.3160778,6.25969132,4.71884203,3.8171128,3.45109048,3.03124282,3.01305002,42.0744608,22.9193082,13.5926578,8.89915776,6.56873594,4.91831135,3.82107682,3.41381132,2.99961388,2.96428071,42.6108916,23.1200869,13.5065995,9.05322619,6.35180508,4.83227593,3.96654928,3.43925967,3.06204568,3.09130749,34.9622873,20.2268381,12.9531731,8.57070447,6.47873721,4.90632306,4.07903578,3.51130799,2.97788595,3.17391818,21.2060783,15.1329615,10.8771711,7.99726819,6.11904716,4.81827939,4.09759911,3.8114728,3.22607958,3.08005101
596.998439,488.007114,364.545425,282.899545,223.748296,193.368903,154.166808,140.022067,130.53901,120.981645,972.415051,611.64915,423.266494,299.482291,233.725207,178.724641,149.949072,136.022174,119.030668,118.990264,1174.13786,719.5947,456.946494,317.962394,243.855261,185.288844,145.763767,133.355996,117.160948,116.801651,1220.0601,728.674195,460.999377,324.18593,234.620364,183.966048,152.543316,132.949939,121.644186,120.825052,1062.04053,670.931847,455.753387,311.512688,243.591312,187.620215,155.585444,136.765234,116.682755,125.043969,761.052232,545.135481,405.463466,303.228125,233.427327,188.144461,160.812442,148.910807,127.109362,120.849566
639.431619,566.126484,450.82609,373.73448,309.692754,273.886752,222.039878,201.604356,198.252547,189.854906,881.383796,607.00444,455.707551,361.25623,299.466264,239.069497,214.870555,198.627795,180.834655,191.701087,1006.39769,678.086981,463.530924,360.432002,301.29806,243.101117,203.029926,195.515903,172.217832,182.078078,1015.73186,665.030418,467.533939,353.211516,278.856879,238.295127,211.205065,182.72103,183.592582,180.075684,905.888164,620.993541,463.909827,347.921208,286.352648,241.356896,209.640838,188.676581,172.472021,186.177904,719.416095,542.780879,435.250857,351.760714,284.440869,246.222095,218.619646,208.066465,184.435506,178.949671
771.811671,688.59818,554.649877,465.453132,387.752878,347.624566,282.262924,257.691737,253.186145,241.075223,1090.29818,756.577742,574.72973,457.070914,382.360879,310.197556,277.158636,258.905125,238.747992,246.398265,1299.09356,867.946868,594.532867,466.685698,391.431717,316.62101,269.477117,256.731868,226.719466,236.340902,1353.46886,878.586178,615.975521,466.399682,371.286724,316.003664,280.027721,244.014429,240.964802,237.702816,1251.37935,839.991352,623.36022,469.129503,383.736294,327.070444,281.594551,252.338473,230.979122,246.62865,1001.8568,743.702433,594.618361,476.160136,384.781336,333.336834,291.891619,275.36819,245.660005,237.231001
952.915898,848.405723,686.663818,579.053893,482.916209,437.330017,443.086745,324.747401,318.737245,303.14113,1619.98088,968.386663,859.3023,578.732586,485.50105,394.567488,351.763765,328.739258,304.951577,311.111091,1762.71839,1144.71563,774.116055,716.963521,503.405674,405.781393,346.814147,327.784156,291.058607,300.696966,1889.96305,1190.88611,816.599116,613.121405,485.820826,409.900204,361.15636,314.959172,308.051366,306.488943,2101.02479,1148.87042,836.237884,622.510709,504.625351,428.266301,367.652277,327.661646,298.12453,317.517509,1390.58103,1012.24294,797.268729,631.641585,507.552382,537.481529,380.406987,356.210073,318.017599,306.208893
